date,symbol,holder_level,holders,shares,ratio,source
2026-05-29,3041,1,50511,6350777,4.52,TDCC
2026-05-29,3041,10,49,6943018,4.95,TDCC
2026-05-29,3041,11,27,7494164,5.34,TDCC
2026-05-29,3041,12,3,1587609,1.13,TDCC
2026-05-29,3041,13,3,2055507,1.46,TDCC
2026-05-29,3041,14,1,1000000,0.71,TDCC
2026-05-29,3041,15,6,31327874,22.34,TDCC
2026-05-29,3041,16,0,0,0.0,TDCC
2026-05-29,3041,17,69319,140223647,100.0,TDCC
2026-05-29,3041,2,15045,30756988,21.93,TDCC
2026-05-29,3041,3,2151,15866996,11.31,TDCC
2026-05-29,3041,4,602,7552088,5.38,TDCC
2026-05-29,3041,5,343,6232515,4.44,TDCC
2026-05-29,3041,6,270,7016905,5.0,TDCC
2026-05-29,3041,7,120,4196239,2.99,TDCC
2026-05-29,3041,8,63,2936165,2.09,TDCC
2026-05-29,3041,9,125,8906802,6.35,TDCC
2026-05-29,3042,1,40825,2307995,0.67,TDCC
2026-05-29,3042,10,64,9304190,2.71,TDCC
2026-05-29,3042,11,51,13847583,4.03,TDCC
2026-05-29,3042,12,27,12760729,3.72,TDCC
2026-05-29,3042,13,12,8250530,2.4,TDCC
2026-05-29,3042,14,9,8189107,2.38,TDCC
2026-05-29,3042,15,57,205327024,59.86,TDCC
2026-05-29,3042,16,0,0,0.0,TDCC
2026-05-29,3042,17,64497,342992971,100.0,TDCC
2026-05-29,3042,2,20480,36039868,10.5,TDCC
2026-05-29,3042,3,1678,13062790,3.8,TDCC
2026-05-29,3042,4,470,5993303,1.74,TDCC
2026-05-29,3042,5,292,5372141,1.56,TDCC
2026-05-29,3042,6,214,5447991,1.58,TDCC
2026-05-29,3042,7,109,3894625,1.13,TDCC
2026-05-29,3042,8,72,3381324,0.98,TDCC
2026-05-29,3042,9,137,9813771,2.86,TDCC
2026-05-29,3043,1,49820,2366013,6.07,TDCC
2026-05-29,3043,10,33,4302646,11.03,TDCC
2026-05-29,3043,11,9,2326236,5.96,TDCC
2026-05-29,3043,12,5,2194456,5.63,TDCC
2026-05-29,3043,13,0,0,0.0,TDCC
2026-05-29,3043,14,1,960000,2.46,TDCC
2026-05-29,3043,15,2,4433256,11.37,TDCC
2026-05-29,3043,16,0,0,0.0,TDCC
2026-05-29,3043,17,54881,38975634,100.0,TDCC
2026-05-29,3043,2,4111,8120630,20.83,TDCC
2026-05-29,3043,3,504,3940668,10.11,TDCC
2026-05-29,3043,4,140,1758052,4.51,TDCC
2026-05-29,3043,5,86,1609931,4.13,TDCC
2026-05-29,3043,6,78,2030825,5.21,TDCC
2026-05-29,3043,7,39,1393610,3.57,TDCC
2026-05-29,3043,8,13,602049,1.54,TDCC
2026-05-29,3043,9,40,2937262,7.53,TDCC
2026-05-29,3044,1,14949,2039147,0.38,TDCC
2026-05-29,3044,10,131,18757074,3.56,TDCC
2026-05-29,3044,11,88,24834382,4.72,TDCC
2026-05-29,3044,12,42,21019917,3.99,TDCC
2026-05-29,3044,13,27,18479012,3.51,TDCC
2026-05-29,3044,14,16,14878202,2.83,TDCC
2026-05-29,3044,15,99,370748905,70.53,TDCC
2026-05-29,3044,16,0,0,0.0,TDCC
2026-05-29,3044,17,29977,525605898,100.0,TDCC
2026-05-29,3044,2,12979,21492123,4.08,TDCC
2026-05-29,3044,3,844,6495876,1.23,TDCC
2026-05-29,3044,4,219,2776544,0.52,TDCC
2026-05-29,3044,5,150,2743403,0.52,TDCC
2026-05-29,3044,6,120,3030084,0.57,TDCC
2026-05-29,3044,7,77,2691658,0.51,TDCC
2026-05-29,3044,8,68,3159612,0.6,TDCC
2026-05-29,3044,9,168,12459959,2.37,TDCC
2026-05-29,3045,1,19576,5117992,0.13,TDCC
2026-05-29,3045,10,254,36396472,0.97,TDCC
2026-05-29,3045,11,150,42409227,1.13,TDCC
2026-05-29,3045,12,66,32474376,0.87,TDCC
2026-05-29,3045,13,35,24048682,0.64,TDCC
2026-05-29,3045,14,26,23509629,0.63,TDCC
2026-05-29,3045,15,230,3333329810,89.52,TDCC
2026-05-29,3045,16,0,0,0.0,TDCC
2026-05-29,3045,17,64999,3723261811,100.0,TDCC
2026-05-29,3045,2,35474,72178988,1.93,TDCC
2026-05-29,3045,3,4885,37969661,1.01,TDCC
2026-05-29,3045,4,1511,19293385,0.51,TDCC
2026-05-29,3045,5,930,17019338,0.45,TDCC
2026-05-29,3045,6,736,18880383,0.5,TDCC
2026-05-29,3045,7,378,13423039,0.36,TDCC
2026-05-29,3045,8,256,11841517,0.31,TDCC
2026-05-29,3045,9,492,35369312,0.94,TDCC
2026-05-29,3046,1,13822,886920,1.13,TDCC
2026-05-29,3046,10,19,2707857,3.45,TDCC
2026-05-29,3046,11,14,3807597,4.85,TDCC
2026-05-29,3046,12,4,1975249,2.51,TDCC
2026-05-29,3046,13,4,2771962,3.53,TDCC
2026-05-29,3046,14,2,1805047,2.3,TDCC
2026-05-29,3046,15,2,35619311,45.4,TDCC
2026-05-29,3046,16,0,0,0.0,TDCC
2026-05-29,3046,17,20135,78448013,100.0,TDCC
2026-05-29,3046,2,5086,9862866,12.57,TDCC
2026-05-29,3046,3,624,4844743,6.17,TDCC
2026-05-29,3046,4,192,2444209,3.11,TDCC
2026-05-29,3046,5,120,2205341,2.81,TDCC
2026-05-29,3046,6,126,3185561,4.06,TDCC
2026-05-29,3046,7,41,1454749,1.85,TDCC
2026-05-29,3046,8,29,1296534,1.65,TDCC
2026-05-29,3046,9,50,3580067,4.56,TDCC
2026-05-29,3047,1,38332,1143959,0.5,TDCC
2026-05-29,3047,10,77,10613973,4.72,TDCC
2026-05-29,3047,11,29,7682681,3.41,TDCC
2026-05-29,3047,12,15,7185256,3.19,TDCC
2026-05-29,3047,13,4,2508264,1.11,TDCC
2026-05-29,3047,14,1,964000,0.42,TDCC
2026-05-29,3047,15,10,35703708,15.88,TDCC
2026-05-29,3047,16,0,0,0.0,TDCC
2026-05-29,3047,17,69120,224761608,100.0,TDCC
2026-05-29,3047,2,23683,50424148,22.43,TDCC
2026-05-29,3047,3,3912,31709359,14.1,TDCC
2026-05-29,3047,4,1062,13765917,6.12,TDCC
2026-05-29,3047,5,790,14952861,6.65,TDCC
2026-05-29,3047,6,534,13862495,6.16,TDCC
2026-05-29,3047,7,276,9881652,4.39,TDCC
2026-05-29,3047,8,155,7221863,3.21,TDCC
2026-05-29,3047,9,240,17141472,7.62,TDCC
2026-05-29,3048,1,49897,1660744,0.61,TDCC
2026-05-29,3048,10,51,6809072,2.52,TDCC
2026-05-29,3048,11,29,8030477,2.97,TDCC
2026-05-29,3048,12,14,7080287,2.62,TDCC
2026-05-29,3048,13,7,4750028,1.76,TDCC
2026-05-29,3048,14,7,6259703,2.31,TDCC
2026-05-29,3048,15,25,138718754,51.4,TDCC
2026-05-29,3048,16,0,0,0.0,TDCC
2026-05-29,3048,17,74902,269829794,100.0,TDCC
2026-05-29,3048,2,21111,38924101,14.42,TDCC
2026-05-29,3048,3,2132,16791238,6.22,TDCC
2026-05-29,3048,4,624,7900145,2.92,TDCC
2026-05-29,3048,5,378,7041808,2.6,TDCC
2026-05-29,3048,6,263,6686789,2.47,TDCC
2026-05-29,3048,7,140,4977692,1.84,TDCC
2026-05-29,3048,8,70,3238407,1.2,TDCC
2026-05-29,3048,9,154,10960549,4.06,TDCC
2026-05-29,3049,1,53835,4892856,0.61,TDCC
2026-05-29,3049,10,272,38545099,4.8,TDCC
2026-05-29,3049,11,107,30355503,3.78,TDCC
2026-05-29,3049,12,31,15568406,1.94,TDCC
2026-05-29,3049,13,14,9517474,1.18,TDCC
2026-05-29,3049,14,8,7611106,0.94,TDCC
2026-05-29,3049,15,25,351068464,43.77,TDCC
2026-05-29,3049,16,0,0,0.0,TDCC
2026-05-29,3049,17,111068,802010529,100.0,TDCC
2026-05-29,3049,2,41684,92560173,11.54,TDCC
2026-05-29,3049,3,8315,67931225,8.47,TDCC
2026-05-29,3049,4,2114,27338699,3.4,TDCC
2026-05-29,3049,5,1757,33339114,4.15,TDCC
2026-05-29,3049,6,1257,33072766,4.12,TDCC
2026-05-29,3049,7,560,20311051,2.53,TDCC
2026-05-29,3049,8,427,20267735,2.52,TDCC
2026-05-29,3049,9,662,49630858,6.18,TDCC
2026-05-29,3050,1,32110,802638,0.51,TDCC
2026-05-29,3050,10,44,6100225,3.93,TDCC
2026-05-29,3050,11,24,6881060,4.43,TDCC
2026-05-29,3050,12,12,5715414,3.68,TDCC
2026-05-29,3050,13,5,3416346,2.2,TDCC
2026-05-29,3050,14,4,3539000,2.28,TDCC
2026-05-29,3050,15,12,68664034,44.3,TDCC
2026-05-29,3050,16,0,0,0.0,TDCC
2026-05-29,3050,17,42280,154984450,100.0,TDCC
2026-05-29,3050,2,7500,16564094,10.68,TDCC
2026-05-29,3050,3,1389,11422331,7.36,TDCC
2026-05-29,3050,4,365,4715545,3.04,TDCC
2026-05-29,3050,5,304,5709851,3.68,TDCC
2026-05-29,3050,6,222,5787002,3.73,TDCC
2026-05-29,3050,7,103,3730039,2.4,TDCC
2026-05-29,3050,8,67,3114022,2.0,TDCC
2026-05-29,3050,9,119,8822849,5.69,TDCC
2026-05-29,3051,1,50989,2276356,1.36,TDCC
2026-05-29,3051,10,79,10928981,6.54,TDCC
2026-05-29,3051,11,47,13518020,8.09,TDCC
2026-05-29,3051,12,12,6321544,3.78,TDCC
2026-05-29,3051,13,7,5068734,3.03,TDCC
2026-05-29,3051,14,1,961221,0.57,TDCC
2026-05-29,3051,15,6,43097134,25.8,TDCC
2026-05-29,3051,16,0,0,0.0,TDCC
2026-05-29,3051,17,67833,167000000,100.0,TDCC
2026-05-29,3051,2,13085,26665569,15.96,TDCC
2026-05-29,3051,3,1984,15521887,9.29,TDCC
2026-05-29,3051,4,524,6762699,4.04,TDCC
2026-05-29,3051,5,377,6951973,4.16,TDCC
2026-05-29,3051,6,333,8497002,5.08,TDCC
2026-05-29,3051,7,144,5153119,3.08,TDCC
2026-05-29,3051,8,77,3610193,2.16,TDCC
2026-05-29,3051,9,168,11665568,6.98,TDCC
2026-05-29,3052,1,40536,1362611,0.58,TDCC
2026-05-29,3052,10,132,18123667,7.77,TDCC
2026-05-29,3052,11,54,15110535,6.47,TDCC
2026-05-29,3052,12,16,8133948,3.48,TDCC
2026-05-29,3052,13,7,4738055,2.03,TDCC
2026-05-29,3052,14,6,5429258,2.32,TDCC
2026-05-29,3052,15,28,113299463,48.57,TDCC
2026-05-29,3052,16,0,0,0.0,TDCC
2026-05-29,3052,17,49266,233245771,100.0,TDCC
2026-05-29,3052,2,5379,10860237,4.65,TDCC
2026-05-29,3052,3,1306,9027461,3.87,TDCC
2026-05-29,3052,4,683,8120887,3.48,TDCC
2026-05-29,3052,5,278,4925187,2.11,TDCC
2026-05-29,3052,6,354,8594479,3.68,TDCC
2026-05-29,3052,7,168,5759724,2.46,TDCC
2026-05-29,3052,8,99,4429442,1.89,TDCC
2026-05-29,3052,9,220,15330817,6.57,TDCC
2026-05-29,3053,1,1066,240046,3.01,TDCC
2026-05-29,3053,10,5,706776,8.87,TDCC
2026-05-29,3053,11,2,763931,9.59,TDCC
2026-05-29,3053,12,3,1498356,18.82,TDCC
2026-05-29,3053,13,1,604775,7.59,TDCC
2026-05-29,3053,14,0,0,0.0,TDCC
2026-05-29,3053,15,2,2223938,27.94,TDCC
2026-05-29,3053,16,0,0,0.0,TDCC
2026-05-29,3053,17,1493,7959592,100.0,TDCC
2026-05-29,3053,2,313,600965,7.55,TDCC
2026-05-29,3053,3,58,387723,4.87,TDCC
2026-05-29,3053,4,20,244163,3.06,TDCC
2026-05-29,3053,5,5,81988,1.03,TDCC
2026-05-29,3053,6,9,205669,2.58,TDCC
2026-05-29,3053,7,4,129545,1.62,TDCC
2026-05-29,3053,8,2,80324,1.0,TDCC
2026-05-29,3053,9,3,191393,2.4,TDCC
2026-05-29,3054,1,2314,229055,0.28,TDCC
2026-05-29,3054,10,11,1545761,1.91,TDCC
2026-05-29,3054,11,6,1443358,1.78,TDCC
2026-05-29,3054,12,1,432000,0.53,TDCC
2026-05-29,3054,13,1,689818,0.85,TDCC
2026-05-29,3054,14,1,971544,1.2,TDCC
2026-05-29,3054,15,10,68710386,85.19,TDCC
2026-05-29,3054,16,0,0,0.0,TDCC
2026-05-29,3054,17,3640,80651041,100.0,TDCC
2026-05-29,3054,2,1052,2008183,2.48,TDCC
2026-05-29,3054,3,119,941789,1.16,TDCC
2026-05-29,3054,4,40,512161,0.63,TDCC
2026-05-29,3054,5,27,478027,0.59,TDCC
2026-05-29,3054,6,17,423754,0.52,TDCC
2026-05-29,3054,7,8,290794,0.36,TDCC
2026-05-29,3054,8,11,502280,0.62,TDCC
2026-05-29,3054,9,22,1472131,1.82,TDCC
2026-05-29,3055,1,18979,1505840,1.3,TDCC
2026-05-29,3055,10,31,4113502,3.57,TDCC
2026-05-29,3055,11,13,3944909,3.43,TDCC
2026-05-29,3055,12,7,3647970,3.17,TDCC
2026-05-29,3055,13,3,2160000,1.87,TDCC
2026-05-29,3055,14,5,4444337,3.86,TDCC
2026-05-29,3055,15,15,68844432,59.87,TDCC
2026-05-29,3055,16,0,0,0.0,TDCC
2026-05-29,3055,17,26188,114974918,100.0,TDCC
2026-05-29,3055,2,6179,10985361,9.55,TDCC
2026-05-29,3055,3,559,4332147,3.76,TDCC
2026-05-29,3055,4,131,1691159,1.47,TDCC
2026-05-29,3055,5,78,1435916,1.24,TDCC
2026-05-29,3055,6,77,1967260,1.71,TDCC
2026-05-29,3055,7,42,1503121,1.3,TDCC
2026-05-29,3055,8,19,878316,0.76,TDCC
2026-05-29,3055,9,50,3520648,3.06,TDCC
2026-05-29,3056,1,40293,2559096,0.53,TDCC
2026-05-29,3056,10,260,35754906,7.44,TDCC
2026-05-29,3056,11,106,28515486,5.93,TDCC
2026-05-29,3056,12,24,11459995,2.38,TDCC
2026-05-29,3056,13,10,6929950,1.44,TDCC
2026-05-29,3056,14,9,8096861,1.68,TDCC
2026-05-29,3056,15,28,126824196,26.39,TDCC
2026-05-29,3056,16,0,0,0.0,TDCC
2026-05-29,3056,17,72853,480555051,100.0,TDCC
2026-05-29,3056,2,19426,48073515,10.0,TDCC
2026-05-29,3056,3,6125,44960522,9.35,TDCC
2026-05-29,3056,4,2417,30188429,6.28,TDCC
2026-05-29,3056,5,1193,21210030,4.41,TDCC
2026-05-29,3056,6,1334,33092551,6.88,TDCC
2026-05-29,3056,7,591,20664669,4.3,TDCC
2026-05-29,3056,8,369,16495069,3.43,TDCC
2026-05-29,3056,9,668,45729776,9.51,TDCC
2026-05-29,3057,1,30267,3352831,4.94,TDCC
2026-05-29,3057,10,36,5313040,7.82,TDCC
2026-05-29,3057,11,12,3541216,5.21,TDCC
2026-05-29,3057,12,1,431155,0.63,TDCC
2026-05-29,3057,13,2,1239275,1.82,TDCC
2026-05-29,3057,14,0,0,0.0,TDCC
2026-05-29,3057,15,5,21033520,30.99,TDCC
2026-05-29,3057,16,0,0,0.0,TDCC
2026-05-29,3057,17,37670,67864629,100.0,TDCC
2026-05-29,3057,2,5855,12159307,17.91,TDCC
2026-05-29,3057,3,905,6403848,9.43,TDCC
2026-05-29,3057,4,223,2732722,4.02,TDCC
2026-05-29,3057,5,116,2078370,3.06,TDCC
2026-05-29,3057,6,128,3100118,4.56,TDCC
2026-05-29,3057,7,35,1247517,1.83,TDCC
2026-05-29,3057,8,28,1282269,1.88,TDCC
2026-05-29,3057,9,57,3949441,5.81,TDCC
2026-05-29,3058,1,31640,1568142,0.77,TDCC
2026-05-29,3058,10,111,15265198,7.56,TDCC
2026-05-29,3058,11,50,13672119,6.77,TDCC
2026-05-29,3058,12,12,5938828,2.94,TDCC
2026-05-29,3058,13,5,3398067,1.68,TDCC
2026-05-29,3058,14,4,3517295,1.74,TDCC
2026-05-29,3058,15,11,32944013,16.33,TDCC
2026-05-29,3058,16,0,0,0.0,TDCC
2026-05-29,3058,17,50207,201722779,100.0,TDCC
2026-05-29,3058,2,12697,28658701,14.2,TDCC
2026-05-29,3058,3,2799,21989734,10.9,TDCC
2026-05-29,3058,4,975,12207845,6.05,TDCC
2026-05-29,3058,5,636,11766448,5.83,TDCC
2026-05-29,3058,6,576,14585831,7.23,TDCC
2026-05-29,3058,7,252,9014400,4.46,TDCC
2026-05-29,3058,8,166,7747517,3.84,TDCC
2026-05-29,3058,9,273,19448641,9.64,TDCC
2026-05-29,3059,1,48224,3538524,1.14,TDCC
2026-05-29,3059,10,122,16930429,5.5,TDCC
2026-05-29,3059,11,49,13597565,4.41,TDCC
2026-05-29,3059,12,22,10810794,3.51,TDCC
2026-05-29,3059,13,4,2835050,0.92,TDCC
2026-05-29,3059,14,2,1621592,0.52,TDCC
2026-05-29,3059,15,27,64914367,21.09,TDCC
2026-05-29,3059,16,0,0,0.0,TDCC
2026-05-29,3059,17,92995,307717025,100.0,TDCC
2026-05-29,3059,2,36540,73266776,23.8,TDCC
2026-05-29,3059,3,4671,36724418,11.93,TDCC
2026-05-29,3059,4,1188,14997412,4.87,TDCC
2026-05-29,3059,5,827,15292583,4.96,TDCC
2026-05-29,3059,6,573,14595185,4.74,TDCC
2026-05-29,3059,7,274,9706464,3.15,TDCC
2026-05-29,3059,8,179,8322201,2.7,TDCC
2026-05-29,3059,9,293,20563665,6.68,TDCC
2026-05-29,3060,1,53796,2614442,1.9,TDCC
2026-05-29,3060,10,82,11075994,8.05,TDCC
2026-05-29,3060,11,29,8360748,6.07,TDCC
2026-05-29,3060,12,12,5642758,4.1,TDCC
2026-05-29,3060,13,4,2704282,1.96,TDCC
2026-05-29,3060,14,0,0,0.0,TDCC
2026-05-29,3060,15,11,18270292,13.28,TDCC
2026-05-29,3060,16,0,0,0.0,TDCC
2026-05-29,3060,17,71851,137563190,100.0,TDCC
2026-05-29,3060,2,14166,29091375,21.14,TDCC
2026-05-29,3060,3,2048,16127700,11.72,TDCC
2026-05-29,3060,4,582,7481467,5.43,TDCC
2026-05-29,3060,5,431,7909900,5.75,TDCC
2026-05-29,3060,6,294,7536018,5.47,TDCC
2026-05-29,3060,7,141,5060063,3.67,TDCC
2026-05-29,3060,8,82,3778635,2.74,TDCC
2026-05-29,3060,9,173,11909516,8.65,TDCC
2026-05-29,3062,1,29152,1304829,0.39,TDCC
2026-05-29,3062,10,115,16516428,5.0,TDCC
2026-05-29,3062,11,53,14770587,4.47,TDCC
2026-05-29,3062,12,17,8474284,2.56,TDCC
2026-05-29,3062,13,14,9723045,2.94,TDCC
2026-05-29,3062,14,10,9012211,2.73,TDCC
2026-05-29,3062,15,20,64691731,19.59,TDCC
2026-05-29,3062,16,0,0,0.0,TDCC
2026-05-29,3062,17,73622,330091818,100.0,TDCC
2026-05-29,3062,2,35753,73792277,22.35,TDCC
2026-05-29,3062,3,4893,39896679,12.08,TDCC
2026-05-29,3062,4,1267,16218261,4.91,TDCC
2026-05-29,3062,5,885,16752129,5.07,TDCC
2026-05-29,3062,6,669,17455306,5.28,TDCC
2026-05-29,3062,7,276,10049867,3.04,TDCC
2026-05-29,3062,8,195,9264628,2.8,TDCC
2026-05-29,3062,9,303,22169556,6.71,TDCC
2026-05-29,3064,1,2543,390308,2.99,TDCC
2026-05-29,3064,10,6,894663,6.87,TDCC
2026-05-29,3064,11,1,264982,2.03,TDCC
2026-05-29,3064,12,1,432961,3.32,TDCC
2026-05-29,3064,13,0,0,0.0,TDCC
2026-05-29,3064,14,0,0,0.0,TDCC
2026-05-29,3064,15,2,7827329,60.15,TDCC
2026-05-29,3064,16,0,0,0.0,TDCC
2026-05-29,3064,17,2986,13011451,100.0,TDCC
2026-05-29,3064,2,309,614615,4.72,TDCC
2026-05-29,3064,3,44,349945,2.68,TDCC
2026-05-29,3064,4,29,362650,2.78,TDCC
2026-05-29,3064,5,12,218317,1.67,TDCC
2026-05-29,3064,6,15,353539,2.71,TDCC
2026-05-29,3064,7,6,204523,1.57,TDCC
2026-05-29,3064,8,6,270342,2.07,TDCC
2026-05-29,3064,9,12,827277,6.35,TDCC
2026-05-29,3065,1,52,17565,0.0,TDCC
2026-05-29,3065,10,34,4753591,2.58,TDCC
2026-05-29,3065,11,19,5519449,3.0,TDCC
2026-05-29,3065,12,6,3092173,1.68,TDCC
2026-05-29,3065,13,7,4809074,2.61,TDCC
2026-05-29,3065,14,1,870000,0.47,TDCC
2026-05-29,3065,15,19,145000250,78.84,TDCC
2026-05-29,3065,16,0,0,0.0,TDCC
2026-05-29,3065,17,1476,183910866,100.0,TDCC
2026-05-29,3065,2,589,1795412,0.97,TDCC
2026-05-29,3065,3,310,2781078,1.51,TDCC
2026-05-29,3065,4,60,809131,0.43,TDCC
2026-05-29,3065,5,137,2596438,1.41,TDCC
2026-05-29,3065,6,83,2281309,1.24,TDCC
2026-05-29,3065,7,32,1147783,0.62,TDCC
2026-05-29,3065,8,47,2229267,1.21,TDCC
2026-05-29,3065,9,80,6208346,3.37,TDCC
2026-05-29,3066,1,1725,432416,0.52,TDCC
2026-05-29,3066,10,18,2470519,2.97,TDCC
2026-05-29,3066,11,9,3047967,3.66,TDCC
2026-05-29,3066,12,1,476000,0.57,TDCC
2026-05-29,3066,13,3,2090450,2.51,TDCC
2026-05-29,3066,14,1,855000,1.02,TDCC
2026-05-29,3066,15,9,56725184,68.28,TDCC
2026-05-29,3066,16,0,0,0.0,TDCC
2026-05-29,3066,17,5370,83070612,100.0,TDCC
2026-05-29,3066,2,2890,5847376,7.03,TDCC
2026-05-29,3066,3,416,3286403,3.95,TDCC
2026-05-29,3066,4,112,1411122,1.69,TDCC
2026-05-29,3066,5,65,1188031,1.43,TDCC
2026-05-29,3066,6,48,1234423,1.48,TDCC
2026-05-29,3066,7,24,861952,1.03,TDCC
2026-05-29,3066,8,17,783989,0.94,TDCC
2026-05-29,3066,9,32,2359780,2.84,TDCC
2026-05-29,3067,1,454,57827,0.28,TDCC
2026-05-29,3067,10,6,887467,4.43,TDCC
2026-05-29,3067,11,6,1759249,8.79,TDCC
2026-05-29,3067,12,1,547110,2.73,TDCC
2026-05-29,3067,13,0,0,0.0,TDCC
2026-05-29,3067,14,1,997832,4.98,TDCC
2026-05-29,3067,15,2,12736870,63.68,TDCC
2026-05-29,3067,16,0,0,0.0,TDCC
2026-05-29,3067,17,772,20000000,100.0,TDCC
2026-05-29,3067,2,196,393870,1.96,TDCC
2026-05-29,3067,3,41,315660,1.57,TDCC
2026-05-29,3067,4,12,155763,0.77,TDCC
2026-05-29,3067,5,9,166429,0.83,TDCC
2026-05-29,3067,6,15,378959,1.89,TDCC
2026-05-29,3067,7,10,356573,1.78,TDCC
2026-05-29,3067,8,6,282106,1.41,TDCC
2026-05-29,3067,9,13,964285,4.82,TDCC
2026-05-29,3069,1,1209,178649,5.95,TDCC
2026-05-29,3069,10,1,162021,5.4,TDCC
2026-05-29,3069,11,0,0,0.0,TDCC
2026-05-29,3069,12,0,0,0.0,TDCC
2026-05-29,3069,13,0,0,0.0,TDCC
2026-05-29,3069,14,0,0,0.0,TDCC
2026-05-29,3069,15,1,1066900,35.56,TDCC
2026-05-29,3069,16,0,0,0.0,TDCC
2026-05-29,3069,17,1427,3000000,100.0,TDCC
2026-05-29,3069,2,150,340139,11.33,TDCC
2026-05-29,3069,3,32,215240,7.17,TDCC
2026-05-29,3069,4,9,111153,3.7,TDCC
2026-05-29,3069,5,8,131239,4.37,TDCC
2026-05-29,3069,6,5,123262,4.1,TDCC
2026-05-29,3069,7,2,67255,2.24,TDCC
2026-05-29,3069,8,5,229418,7.64,TDCC
2026-05-29,3069,9,5,374724,12.49,TDCC
2026-05-29,3070,1,33,5458,0.07,TDCC
2026-05-29,3070,10,11,1617113,22.22,TDCC
2026-05-29,3070,11,2,425691,5.85,TDCC
2026-05-29,3070,12,2,867705,11.92,TDCC
2026-05-29,3070,13,1,604185,8.3,TDCC
2026-05-29,3070,14,1,930352,12.78,TDCC
2026-05-29,3070,15,1,1327988,18.25,TDCC
2026-05-29,3070,16,0,0,0.0,TDCC
2026-05-29,3070,17,172,7275368,100.0,TDCC
2026-05-29,3070,2,61,148919,2.04,TDCC
2026-05-29,3070,3,21,147216,2.02,TDCC
2026-05-29,3070,4,13,155025,2.13,TDCC
2026-05-29,3070,5,1,19683,0.27,TDCC
2026-05-29,3070,6,9,216408,2.97,TDCC
2026-05-29,3070,7,6,211719,2.91,TDCC
2026-05-29,3070,8,3,134680,1.85,TDCC
2026-05-29,3070,9,7,463226,6.36,TDCC
2026-05-29,3071,1,2381,612719,0.55,TDCC
2026-05-29,3071,10,20,3065698,2.78,TDCC
2026-05-29,3071,11,17,4811388,4.37,TDCC
2026-05-29,3071,12,4,1744958,1.58,TDCC
2026-05-29,3071,13,0,0,0.0,TDCC
2026-05-29,3071,14,1,909759,0.82,TDCC
2026-05-29,3071,15,7,61627983,56.02,TDCC
2026-05-29,3071,16,0,0,0.0,TDCC
2026-05-29,3071,17,11461,110000000,100.0,TDCC
2026-05-29,3071,2,7532,14901834,13.54,TDCC
2026-05-29,3071,3,893,7126887,6.47,TDCC
2026-05-29,3071,4,218,2812435,2.55,TDCC
2026-05-29,3071,5,143,2642069,2.4,TDCC
2026-05-29,3071,6,119,3089532,2.8,TDCC
2026-05-29,3071,7,44,1563852,1.42,TDCC
2026-05-29,3071,8,30,1365810,1.24,TDCC
2026-05-29,3071,9,52,3725076,3.38,TDCC
2026-05-29,3072,1,22,7202,1.93,TDCC
2026-05-29,3072,10,1,189150,50.71,TDCC
2026-05-29,3072,11,0,0,0.0,TDCC
2026-05-29,3072,12,0,0,0.0,TDCC
2026-05-29,3072,13,0,0,0.0,TDCC
2026-05-29,3072,14,0,0,0.0,TDCC
2026-05-29,3072,15,0,0,0.0,TDCC
2026-05-29,3072,16,0,0,0.0,TDCC
2026-05-29,3072,17,58,372944,100.0,TDCC
2026-05-29,3072,2,25,69775,18.7,TDCC
2026-05-29,3072,3,5,34139,9.15,TDCC
2026-05-29,3072,4,2,20244,5.42,TDCC
2026-05-29,3072,5,3,52434,14.05,TDCC
2026-05-29,3072,6,0,0,0.0,TDCC
2026-05-29,3072,7,0,0,0.0,TDCC
2026-05-29,3072,8,0,0,0.0,TDCC
2026-05-29,3072,9,0,0,0.0,TDCC
2026-05-29,3073,1,1813,353222,0.89,TDCC
2026-05-29,3073,10,16,2188020,5.53,TDCC
2026-05-29,3073,11,16,3969932,10.04,TDCC
2026-05-29,3073,12,2,957789,2.42,TDCC
2026-05-29,3073,13,3,1991834,5.04,TDCC
2026-05-29,3073,14,4,3915310,9.9,TDCC
2026-05-29,3073,15,9,14767028,37.37,TDCC
2026-05-29,3073,16,0,0,0.0,TDCC
2026-05-29,3073,17,4450,39511028,100.0,TDCC
2026-05-29,3073,2,2062,3959372,10.02,TDCC
2026-05-29,3073,3,297,2158557,5.46,TDCC
2026-05-29,3073,4,97,1158081,2.93,TDCC
2026-05-29,3073,5,40,701122,1.77,TDCC
2026-05-29,3073,6,48,1173286,2.96,TDCC
2026-05-29,3073,7,12,438163,1.1,TDCC
2026-05-29,3073,8,14,621143,1.57,TDCC
2026-05-29,3073,9,17,1158169,2.93,TDCC
2026-05-29,3075,1,151,96052,1.23,TDCC
2026-05-29,3075,10,3,351092,4.51,TDCC
2026-05-29,3075,11,1,240000,3.08,TDCC
2026-05-29,3075,12,0,0,0.0,TDCC
2026-05-29,3075,13,0,0,0.0,TDCC
2026-05-29,3075,14,0,0,0.0,TDCC
2026-05-29,3075,15,4,5500440,70.66,TDCC
2026-05-29,3075,16,0,0,0.0,TDCC
2026-05-29,3075,17,432,7784294,100.0,TDCC
2026-05-29,3075,2,211,497700,6.39,TDCC
2026-05-29,3075,3,22,153826,1.97,TDCC
